,Comm_10km,Comm_5km,Comm_3km,binomio,Group,LBCE,Genero,Especie,Estado,Localidade,mes,ano,sexo,trilha,LON,LAT,esforco_amostral,bioma,InfeccaoT_cruzi_Hemocultivo,Interpretacao_hemocultivo,Tipagem,InfeccaoT_cruzi_Ifat,Interpretacao_soro,Exame_fresco,Interpretacao_final,Infeccao_Leishmania,Interpretacao,Corpo,Cauda,Orelha,Pe_c_unha,Pe_s_unha,Peso,total_area_sqkm_Comm_3km,ForCov_Area_Sqkm_3km,ForCov_Prop_3km,Edge_length_km_3km,ForCov_5yrs_Area_Sqkm_3km,ForCov_5yrs_Prop_3km,Edge_5yrs_length_km_3km,ForLoss_Area_Sqkm_3km,Edge_length_change_km_3km,min_NDVI_3Km,mean_NDVI_3Km,max_NDVI_3Km,total_area_sqkm_Comm_5km,ForCov_Area_Sqkm_5km,ForCov_Prop_5km,Edge_length_km_5km,ForCov_5yrs_Area_Sqkm_5km,ForCov_5yrs_Prop_5km,Edge_5yrs_length_km_5km,ForLoss_Area_Sqkm_5km,Edge_length_change_km_5km,min_NDVI_5Km,mean_NDVI_5Km,max_NDVI_5Km,total_area_sqkm_Comm_10km,ForCov_Area_Sqkm_10km,ForCov_Prop_10km,Edge_length_km_10km,ForCov_5yrs_Area_Sqkm_10km,ForCov_5yrs_Prop_10km,Edge_5yrs_length_km_10km,ForLoss_Area_Sqkm_10km,Edge_length_change_km_10km,min_NDVI_10Km,mean_NDVI_10Km,max_NDVI_10Km,Corpo_median,Cauda_median,Peso_median,Vertebrate,Invertebrate,Plant,Seed,Fruit,Root,Leaf,Woody,Herbaceous,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Shannon_H_3km,Menhinick_3km,Fisher_alpha_3km,FDis_3km,FRic_3km,RaoQ_3km,Riqueza_3km,FEve_3km,prev_3Km_final,prev_3Km_hemocultivo,Shannon_H_5km,Menhinick_5km,Fisher_alpha_5km,FDis_5km,FRic_5km,RaoQ_5km,Riqueza_5km,FEve_5km,prev_5Km_final,prev_5Km_hemocultivo,Shannon_H_10km,Menhinick_10km,Fisher_alpha_10km,FDis_10km,FRic_10km,RaoQ_10km,Riqueza_10km,FEve_10km,prev_10Km_final,prev_10Km_hemocultivo
1208,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12612,Didelphis,aurita,Rio_de_Janeiro,Pirai,1,2009,M,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1209,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12613,Didelphis,aurita,Rio_de_Janeiro,Pirai,1,2009,M,2,-43.876975,-22.69265,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1223,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12614,Didelphis,aurita,Rio_de_Janeiro,Pirai,1,2009,F,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,370,NA,NA,NA,1500,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1211,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12615,Didelphis,aurita,Rio_de_Janeiro,Pirai,1,2009,M,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,1_10,negativo,NA,negativo,NA,NA,300,300,NA,NA,NA,650,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1212,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12616,Didelphis,aurita,Rio_de_Janeiro,Pirai,1,2009,F,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,320,NA,NA,NA,1000,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1188,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12617,Didelphis,aurita,Rio_de_Janeiro,Pirai,1,2009,M,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,300,NA,NA,NA,760,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1200,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12618,Didelphis,aurita,Rio_de_Janeiro,Pirai,3,2009,F,2,-43.876975,-22.69265,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,230,NA,NA,NA,230,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1201,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12619,Didelphis,aurita,Rio_de_Janeiro,Pirai,3,2009,M,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,310,NA,NA,NA,1050,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1202,Pirai_1,Pirai_1,Pirai_1,Didelphis_aurita,marsupial,12620,Didelphis,aurita,Rio_de_Janeiro,Pirai,3,2009,M,3,-43.87073056,-22.68358333,18968,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,90.2821766219,55.468555427785,0.614404376866554,389.974110847718,55.3875122965027,0.61349332009341,431.33223888424,-0.0810431312823,-41.358128036522,0.717428327,0.764292069,0.821129978,176.691467323,101.944934530602,0.576965803968491,739.256130216,102.586890069453,0.580599004532014,831.661517097,0.641955538851008,-92.405386881,0.717428327,0.764292069,0.821129978,499.231902350999,255.098987793148,0.511127223499468,2034.491726147,261.546941443385,0.524122030269913,2377.874109401,6.44795365023697,-343.382383254,0.717428327,0.764292069,0.821129978,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541,1.358817638,1.01695036,2.975499803,2.853629735,30.02874054,11.1616928,11,0.706812746,0.564516129,0.31147541
1190,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Metachirus_nudicaudatus,marsupial,12621,Metachirus,nudicaudatus,Para,Abaetetuba,11,2008,M,N,-48.89297347,-1.776219365,1656,Amazonia,negativo,negativo,NA,0,negativo,Sim,negativo,NA,NA,413,221,33,37,NA,110,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,334,270.5,245,1,1,1,0,1,0,0,0,0,S,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
1204,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Oecomys_paricola,rodent,12622,Oecomys,paricola,Para,Abaetetuba,11,2008,M,M,-48.89296038,-1.775804567,1656,Amazonia,NA,NA,NA,NA,NA,Não,NA,NA,NA,147,88,NA,19,18,NA,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,147,88,50,1,1,1,0,0,0,0,0,0,G,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
1191,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Marmosa_murina,marsupial,12623,Marmosa,murina,Para,Abaetetuba,11,2008,F,M,-48.89296038,-1.775804567,1656,Amazonia,negativo,negativo,NA,40,positivo,Sim,positivo,NA,NA,307,190,23.5,20,19,45,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,123,170,38,0,1,1,0,1,0,0,0,0,Ar,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
1221,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12624,Philander,opossum,Para,Abaetetuba,11,2008,F,M,-48.89296038,-1.775804567,1656,Amazonia,positivo,positivo,TCI,160,positivo,Sim,positivo,NA,NA,260,265,35,41,40,370,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
1222,Abaetetuba_1,Abaetetuba_1,Abaetetuba_1,Didelphis_marsupialis,marsupial,12625,Didelphis,marsupialis,Para,Abaetetuba,11,2008,F,H,-49.06024079,-1.75925209,1856,Amazonia,positivo,positivo,TCI,80,positivo,Sim,positivo,NA,NA,380,420,55,60,55,1300,57.3787363587999,52.20207044,0.909780761,122.9156203,53.1336686816783,0.926016710100653,98.291010232883,0.931598241678302,-24.624610067117,0.676074982,0.750139271,0.783191681,127.331380059,100.129619186239,0.786370328464326,222.969958977,102.093312316058,0.801792238824534,188.38572093,1.96369312981901,34.584238047,0.676074982,0.750139271,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
671,Abaetetuba_1,Abaetetuba_1,Abaetetuba_1,Marmosa_demerarae,marsupial,12626,Marmosa,demerarae,Para,Abaetetuba,11,2008,M,D,-49.08699996,-1.785750004,1856,Amazonia,positivo,positivo,TCI,40,positivo,Sim,positivo,NA,NA,444,264,28,27.5,26,120,57.3787363587999,52.20207044,0.909780761,122.9156203,53.1336686816783,0.926016710100653,98.291010232883,0.931598241678302,-24.624610067117,0.676074982,0.750139271,0.783191681,127.331380059,100.129619186239,0.786370328464326,222.969958977,102.093312316058,0.801792238824534,188.38572093,1.96369312981901,34.584238047,0.676074982,0.750139271,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,155.5,192,80,0,1,1,0,1,0,0,0,0,Ar,1,0,0,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
166,Abaetetuba_1,Abaetetuba_1,Abaetetuba_1,Hylaeamys_megacephalus,rodent,12627,Hylaeamys,megacephalus,Para,Abaetetuba,11,2008,M,E,-49.05478078,-1.764698689,1856,Amazonia,negativo,negativo,NA,0,negativo,Sim,negativo,NA,NA,240,118,17,27.5,26,40,57.3787363587999,52.20207044,0.909780761,122.9156203,53.1336686816783,0.926016710100653,98.291010232883,0.931598241678302,-24.624610067117,0.676074982,0.750139271,0.783191681,127.331380059,100.129619186239,0.786370328464326,222.969958977,102.093312316058,0.801792238824534,188.38572093,1.96369312981901,34.584238047,0.676074982,0.750139271,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,105,89,36,1,1,1,1,1,0,1,0,1,G,1,1,1,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
194,Abaetetuba_1,Abaetetuba_1,Abaetetuba_1,Didelphis_marsupialis,marsupial,12628,Didelphis,marsupialis,Para,Abaetetuba,11,2008,F,D,-49.08699996,-1.785750004,1856,Amazonia,positivo,positivo,TCI,40,positivo,Sim,positivo,NA,NA,437,468,54,66,60,1700,57.3787363587999,52.20207044,0.909780761,122.9156203,53.1336686816783,0.926016710100653,98.291010232883,0.931598241678302,-24.624610067117,0.676074982,0.750139271,0.783191681,127.331380059,100.129619186239,0.786370328464326,222.969958977,102.093312316058,0.801792238824534,188.38572093,1.96369312981901,34.584238047,0.676074982,0.750139271,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
191,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12629,Philander,opossum,Para,Abaetetuba,11,2008,M,N,-48.89297347,-1.776219365,1656,Amazonia,positivo,positivo,TCI,10,negativo,Sim,positivo,NA,NA,350,300,40,42,39,620,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
196,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12630,Philander,opossum,Para,Abaetetuba,11,2008,M,N,-48.89297347,-1.776219365,1656,Amazonia,positivo,positivo,TCI,40,positivo,NA,positivo,NA,NA,295,283,39,43,41,600,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
203,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12631,Philander,opossum,Para,Abaetetuba,11,2008,F,T,-48.89497111,-1.769523314,1656,Amazonia,positivo,positivo,TCI,40,positivo,Sim,positivo,NA,NA,300,309,39,44.5,42,550,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
174,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Marmosa_murina,marsupial,12632,Marmosa,murina,Para,Abaetetuba,11,2008,F,U,-48.89468018,-1.772551747,1656,Amazonia,negativo,negativo,NA,NA,negativo,Sim,negativo,NA,NA,292,170,21.5,20,19,30,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,123,170,38,0,1,1,0,1,0,0,0,0,Ar,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
